block,block_id,parameter,parameter_id,address,parameter_name,access,size_byte,default_value,param_mask,param_shift,max_value,description
ZS,00,zs_kappa,27,0x04f8,ZS_00_zs_kappa_27,rw,3,32,63,7,63,
ZS,00,zs_c_i,27,0x04f8,ZS_00_zs_c_i_27,rw,3,255,255,13,255,
ZS,00,zs_pass_i,27,0x04f8,ZS_00_zs_pass_i_27,rw,3,0,1,21,1,
ZS,00,zs_mask_i,27,0x04f8,ZS_00_zs_mask_i_27,rw,3,0,1,22,1,
ZS,00,zs_lambda,28,0x04fb,ZS_00_zs_lambda_28,rw,3,32,127,0,127,
ZS,00,zs_kappa,28,0x04fb,ZS_00_zs_kappa_28,rw,3,32,63,7,63,
ZS,00,zs_c_i,28,0x04fb,ZS_00_zs_c_i_28,rw,3,255,255,13,255,
ZS,00,zs_pass_i,28,0x04fb,ZS_00_zs_pass_i_28,rw,3,0,1,21,1,
ZS,00,zs_mask_i,28,0x04fb,ZS_00_zs_mask_i_28,rw,3,0,1,22,1,
ZS,00,zs_lambda,29,0x04fe,ZS_00_zs_lambda_29,rw,3,32,127,0,127,
ZS,00,zs_kappa,29,0x04fe,ZS_00_zs_kappa_29,rw,3,32,63,7,63,
ZS,00,zs_c_i,29,0x04fe,ZS_00_zs_c_i_29,rw,3,255,255,13,255,
ZS,00,zs_pass_i,29,0x04fe,ZS_00_zs_pass_i_29,rw,3,0,1,21,1,
ZS,00,zs_mask_i,29,0x04fe,ZS_00_zs_mask_i_29,rw,3,0,1,22,1,
ZS,00,zs_lambda,30,0x0501,ZS_00_zs_lambda_30,rw,3,32,127,0,127,
ZS,00,zs_kappa,30,0x0501,ZS_00_zs_kappa_30,rw,3,32,63,7,63,
ZS,00,zs_c_i,30,0x0501,ZS_00_zs_c_i_30,rw,3,255,255,13,255,
ZS,00,zs_pass_i,30,0x0501,ZS_00_zs_pass_i_30,rw,3,0,1,21,1,
ZS,00,zs_mask_i,30,0x0501,ZS_00_zs_mask_i_30,rw,3,0,1,22,1,
ZS,00,zs_lambda,31,0x0504,ZS_00_zs_lambda_31,rw,3,32,127,0,127,
ZS,00,zs_kappa,31,0x0504,ZS_00_zs_kappa_31,rw,3,32,63,7,63,
ZS,00,zs_c_i,31,0x0504,ZS_00_zs_c_i_31,rw,3,255,255,13,255,
ZS,00,zs_pass_i,31,0x0504,ZS_00_zs_pass_i_31,rw,3,0,1,21,1,
ZS,00,zs_mask_i,31,0x0504,ZS_00_zs_mask_i_31,rw,3,0,1,22,1,
ZS,00,zs_lambda,32,0x0507,ZS_00_zs_lambda_32,rw,3,32,127,0,127,
ZS,00,zs_kappa,32,0x0507,ZS_00_zs_kappa_32,rw,3,32,63,7,63,
ZS,00,zs_c_i,32,0x0507,ZS_00_zs_c_i_32,rw,3,255,255,13,255,
ZS,00,zs_pass_i,32,0x0507,ZS_00_zs_pass_i_32,rw,3,0,1,21,1,
ZS,00,zs_mask_i,32,0x0507,ZS_00_zs_mask_i_32,rw,3,0,1,22,1,
ZS,00,zs_lambda,33,0x050a,ZS_00_zs_lambda_33,rw,3,32,127,0,127,
ZS,00,zs_kappa,33,0x050a,ZS_00_zs_kappa_33,rw,3,32,63,7,63,
ZS,00,zs_c_i,33,0x050a,ZS_00_zs_c_i_33,rw,3,255,255,13,255,
ZS,00,zs_pass_i,33,0x050a,ZS_00_zs_pass_i_33,rw,3,0,1,21,1,
ZS,00,zs_mask_i,33,0x050a,ZS_00_zs_mask_i_33,rw,3,0,1,22,1,
ZS,00,zs_lambda,34,0x050d,ZS_00_zs_lambda_34,rw,3,32,127,0,127,
ZS,00,zs_kappa,34,0x050d,ZS_00_zs_kappa_34,rw,3,32,63,7,63,
ZS,00,zs_c_i,34,0x050d,ZS_00_zs_c_i_34,rw,3,255,255,13,255,
ZS,00,zs_pass_i,34,0x050d,ZS_00_zs_pass_i_34,rw,3,0,1,21,1,
ZS,00,zs_mask_i,34,0x050d,ZS_00_zs_mask_i_34,rw,3,0,1,22,1,
ZS,00,zs_lambda,35,0x0510,ZS_00_zs_lambda_35,rw,3,32,127,0,127,
ZS,00,zs_kappa,35,0x0510,ZS_00_zs_kappa_35,rw,3,32,63,7,63,
ZS,00,zs_c_i,35,0x0510,ZS_00_zs_c_i_35,rw,3,255,255,13,255,
ZS,00,zs_pass_i,35,0x0510,ZS_00_zs_pass_i_35,rw,3,0,1,21,1,
ZS,00,zs_mask_i,35,0x0510,ZS_00_zs_mask_i_35,rw,3,0,1,22,1,
ZS,00,zs_lambda,36,0x0513,ZS_00_zs_lambda_36,rw,3,32,127,0,127,
ZS,00,zs_kappa,36,0x0513,ZS_00_zs_kappa_36,rw,3,32,63,7,63,
ZS,00,zs_c_i,36,0x0513,ZS_00_zs_c_i_36,rw,3,255,255,13,255,
ZS,00,zs_pass_i,36,0x0513,ZS_00_zs_pass_i_36,rw,3,0,1,21,1,
ZS,00,zs_mask_i,36,0x0513,ZS_00_zs_mask_i_36,rw,3,0,1,22,1,
ZS,01,zs_lambda,00,0x0516,ZS_01_zs_lambda_00,rw,3,32,127,0,127,
ZS,01,zs_kappa,00,0x0516,ZS_01_zs_kappa_00,rw,3,32,63,7,63,
ZS,01,zs_c_i,00,0x0516,ZS_01_zs_c_i_00,rw,3,255,255,13,255,
ZS,01,zs_pass_i,00,0x0516,ZS_01_zs_pass_i_00,rw,3,0,1,21,1,
ZS,01,zs_mask_i,00,0x0516,ZS_01_zs_mask_i_00,rw,3,0,1,22,1,
ZS,01,zs_lambda,01,0x0519,ZS_01_zs_lambda_01,rw,3,32,127,0,127,
ZS,01,zs_kappa,01,0x0519,ZS_01_zs_kappa_01,rw,3,32,63,7,63,
ZS,01,zs_c_i,01,0x0519,ZS_01_zs_c_i_01,rw,3,255,255,13,255,
ZS,01,zs_pass_i,01,0x0519,ZS_01_zs_pass_i_01,rw,3,0,1,21,1,
ZS,01,zs_mask_i,01,0x0519,ZS_01_zs_mask_i_01,rw,3,0,1,22,1,
ZS,01,zs_lambda,02,0x051c,ZS_01_zs_lambda_02,rw,3,32,127,0,127,
ZS,01,zs_kappa,02,0x051c,ZS_01_zs_kappa_02,rw,3,32,63,7,63,
ZS,01,zs_c_i,02,0x051c,ZS_01_zs_c_i_02,rw,3,255,255,13,255,
ZS,01,zs_pass_i,02,0x051c,ZS_01_zs_pass_i_02,rw,3,0,1,21,1,
ZS,01,zs_mask_i,02,0x051c,ZS_01_zs_mask_i_02,rw,3,0,1,22,1,
ZS,01,zs_lambda,03,0x051f,ZS_01_zs_lambda_03,rw,3,32,127,0,127,
ZS,01,zs_kappa,03,0x051f,ZS_01_zs_kappa_03,rw,3,32,63,7,63,
ZS,01,zs_c_i,03,0x051f,ZS_01_zs_c_i_03,rw,3,255,255,13,255,
ZS,01,zs_pass_i,03,0x051f,ZS_01_zs_pass_i_03,rw,3,0,1,21,1,
ZS,01,zs_mask_i,03,0x051f,ZS_01_zs_mask_i_03,rw,3,0,1,22,1,
ZS,01,zs_lambda,04,0x0522,ZS_01_zs_lambda_04,rw,3,32,127,0,127,
ZS,01,zs_kappa,04,0x0522,ZS_01_zs_kappa_04,rw,3,32,63,7,63,
ZS,01,zs_c_i,04,0x0522,ZS_01_zs_c_i_04,rw,3,255,255,13,255,
ZS,01,zs_pass_i,04,0x0522,ZS_01_zs_pass_i_04,rw,3,0,1,21,1,
ZS,01,zs_mask_i,04,0x0522,ZS_01_zs_mask_i_04,rw,3,0,1,22,1,
ZS,01,zs_lambda,05,0x0525,ZS_01_zs_lambda_05,rw,3,32,127,0,127,
ZS,01,zs_kappa,05,0x0525,ZS_01_zs_kappa_05,rw,3,32,63,7,63,
ZS,01,zs_c_i,05,0x0525,ZS_01_zs_c_i_05,rw,3,255,255,13,255,
ZS,01,zs_pass_i,05,0x0525,ZS_01_zs_pass_i_05,rw,3,0,1,21,1,
ZS,01,zs_mask_i,05,0x0525,ZS_01_zs_mask_i_05,rw,3,0,1,22,1,
ZS,01,zs_lambda,06,0x0528,ZS_01_zs_lambda_06,rw,3,32,127,0,127,
ZS,01,zs_kappa,06,0x0528,ZS_01_zs_kappa_06,rw,3,32,63,7,63,
ZS,01,zs_c_i,06,0x0528,ZS_01_zs_c_i_06,rw,3,255,255,13,255,
ZS,01,zs_pass_i,06,0x0528,ZS_01_zs_pass_i_06,rw,3,0,1,21,1,
ZS,01,zs_mask_i,06,0x0528,ZS_01_zs_mask_i_06,rw,3,0,1,22,1,
ZS,01,zs_lambda,07,0x052b,ZS_01_zs_lambda_07,rw,3,32,127,0,127,
ZS,01,zs_kappa,07,0x052b,ZS_01_zs_kappa_07,rw,3,32,63,7,63,
ZS,01,zs_c_i,07,0x052b,ZS_01_zs_c_i_07,rw,3,255,255,13,255,
ZS,01,zs_pass_i,07,0x052b,ZS_01_zs_pass_i_07,rw,3,0,1,21,1,
ZS,01,zs_mask_i,07,0x052b,ZS_01_zs_mask_i_07,rw,3,0,1,22,1,
ZS,01,zs_lambda,08,0x052e,ZS_01_zs_lambda_08,rw,3,32,127,0,127,
ZS,01,zs_kappa,08,0x052e,ZS_01_zs_kappa_08,rw,3,32,63,7,63,
ZS,01,zs_c_i,08,0x052e,ZS_01_zs_c_i_08,rw,3,255,255,13,255,
ZS,01,zs_pass_i,08,0x052e,ZS_01_zs_pass_i_08,rw,3,0,1,21,1,
ZS,01,zs_mask_i,08,0x052e,ZS_01_zs_mask_i_08,rw,3,0,1,22,1,
ZS,01,zs_lambda,09,0x0531,ZS_01_zs_lambda_09,rw,3,32,127,0,127,
ZS,01,zs_kappa,09,0x0531,ZS_01_zs_kappa_09,rw,3,32,63,7,63,
ZS,01,zs_c_i,09,0x0531,ZS_01_zs_c_i_09,rw,3,255,255,13,255,
ZS,01,zs_pass_i,09,0x0531,ZS_01_zs_pass_i_09,rw,3,0,1,21,1,
ZS,01,zs_mask_i,09,0x0531,ZS_01_zs_mask_i_09,rw,3,0,1,22,1,
ZS,01,zs_lambda,10,0x0534,ZS_01_zs_lambda_10,rw,3,32,127,0,127,
ZS,01,zs_kappa,10,0x0534,ZS_01_zs_kappa_10,rw,3,32,63,7,63,
ZS,01,zs_c_i,10,0x0534,ZS_01_zs_c_i_10,rw,3,255,255,13,255,
ZS,01,zs_pass_i,10,0x0534,ZS_01_zs_pass_i_10,rw,3,0,1,21,1,
ZS,01,zs_mask_i,10,0x0534,ZS_01_zs_mask_i_10,rw,3,0,1,22,1,
ZS,01,zs_lambda,11,0x0537,ZS_01_zs_lambda_11,rw,3,32,127,0,127,
ZS,01,zs_kappa,11,0x0537,ZS_01_zs_kappa_11,rw,3,32,63,7,63,
ZS,01,zs_c_i,11,0x0537,ZS_01_zs_c_i_11,rw,3,255,255,13,255,
ZS,01,zs_pass_i,11,0x0537,ZS_01_zs_pass_i_11,rw,3,0,1,21,1,
ZS,01,zs_mask_i,11,0x0537,ZS_01_zs_mask_i_11,rw,3,0,1,22,1,
ZS,01,zs_lambda,12,0x053a,ZS_01_zs_lambda_12,rw,3,32,127,0,127,
ZS,01,zs_kappa,12,0x053a,ZS_01_zs_kappa_12,rw,3,32,63,7,63,
ZS,01,zs_c_i,12,0x053a,ZS_01_zs_c_i_12,rw,3,255,255,13,255,
ZS,01,zs_pass_i,12,0x053a,ZS_01_zs_pass_i_12,rw,3,0,1,21,1,
ZS,01,zs_mask_i,12,0x053a,ZS_01_zs_mask_i_12,rw,3,0,1,22,1,
ZS,01,zs_lambda,13,0x053d,ZS_01_zs_lambda_13,rw,3,32,127,0,127,
ZS,01,zs_kappa,13,0x053d,ZS_01_zs_kappa_13,rw,3,32,63,7,63,
ZS,01,zs_c_i,13,0x053d,ZS_01_zs_c_i_13,rw,3,255,255,13,255,
ZS,01,zs_pass_i,13,0x053d,ZS_01_zs_pass_i_13,rw,3,0,1,21,1,
ZS,01,zs_mask_i,13,0x053d,ZS_01_zs_mask_i_13,rw,3,0,1,22,1,
ZS,01,zs_lambda,14,0x0540,ZS_01_zs_lambda_14,rw,3,32,127,0,127,
ZS,01,zs_kappa,14,0x0540,ZS_01_zs_kappa_14,rw,3,32,63,7,63,
ZS,01,zs_c_i,14,0x0540,ZS_01_zs_c_i_14,rw,3,255,255,13,255,
ZS,01,zs_pass_i,14,0x0540,ZS_01_zs_pass_i_14,rw,3,0,1,21,1,
ZS,01,zs_mask_i,14,0x0540,ZS_01_zs_mask_i_14,rw,3,0,1,22,1,
ZS,01,zs_lambda,15,0x0543,ZS_01_zs_lambda_15,rw,3,32,127,0,127,
ZS,01,zs_kappa,15,0x0543,ZS_01_zs_kappa_15,rw,3,32,63,7,63,
ZS,01,zs_c_i,15,0x0543,ZS_01_zs_c_i_15,rw,3,255,255,13,255,
ZS,01,zs_pass_i,15,0x0543,ZS_01_zs_pass_i_15,rw,3,0,1,21,1,
ZS,01,zs_mask_i,15,0x0543,ZS_01_zs_mask_i_15,rw,3,0,1,22,1,
ZS,01,zs_lambda,16,0x0546,ZS_01_zs_lambda_16,rw,3,32,127,0,127,
ZS,01,zs_kappa,16,0x0546,ZS_01_zs_kappa_16,rw,3,32,63,7,63,
ZS,01,zs_c_i,16,0x0546,ZS_01_zs_c_i_16,rw,3,255,255,13,255,
ZS,01,zs_pass_i,16,0x0546,ZS_01_zs_pass_i_16,rw,3,0,1,21,1,
ZS,01,zs_mask_i,16,0x0546,ZS_01_zs_mask_i_16,rw,3,0,1,22,1,
ZS,01,zs_lambda,17,0x0549,ZS_01_zs_lambda_17,rw,3,32,127,0,127,
ZS,01,zs_kappa,17,0x0549,ZS_01_zs_kappa_17,rw,3,32,63,7,63,
ZS,01,zs_c_i,17,0x0549,ZS_01_zs_c_i_17,rw,3,255,255,13,255,
ZS,01,zs_pass_i,17,0x0549,ZS_01_zs_pass_i_17,rw,3,0,1,21,1,
ZS,01,zs_mask_i,17,0x0549,ZS_01_zs_mask_i_17,rw,3,0,1,22,1,
ZS,01,zs_lambda,18,0x054c,ZS_01_zs_lambda_18,rw,3,32,127,0,127,
ZS,01,zs_kappa,18,0x054c,ZS_01_zs_kappa_18,rw,3,32,63,7,63,
ZS,01,zs_c_i,18,0x054c,ZS_01_zs_c_i_18,rw,3,255,255,13,255,
ZS,01,zs_pass_i,18,0x054c,ZS_01_zs_pass_i_18,rw,3,0,1,21,1,
ZS,01,zs_mask_i,18,0x054c,ZS_01_zs_mask_i_18,rw,3,0,1,22,1,
ZS,01,zs_lambda,19,0x054f,ZS_01_zs_lambda_19,rw,3,32,127,0,127,
ZS,01,zs_kappa,19,0x054f,ZS_01_zs_kappa_19,rw,3,32,63,7,63,
ZS,01,zs_c_i,19,0x054f,ZS_01_zs_c_i_19,rw,3,255,255,13,255,
ZS,01,zs_pass_i,19,0x054f,ZS_01_zs_pass_i_19,rw,3,0,1,21,1,
ZS,01,zs_mask_i,19,0x054f,ZS_01_zs_mask_i_19,rw,3,0,1,22,1,
ZS,01,zs_lambda,20,0x0552,ZS_01_zs_lambda_20,rw,3,32,127,0,127,
ZS,01,zs_kappa,20,0x0552,ZS_01_zs_kappa_20,rw,3,32,63,7,63,
ZS,01,zs_c_i,20,0x0552,ZS_01_zs_c_i_20,rw,3,255,255,13,255,
ZS,01,zs_pass_i,20,0x0552,ZS_01_zs_pass_i_20,rw,3,0,1,21,1,
ZS,01,zs_mask_i,20,0x0552,ZS_01_zs_mask_i_20,rw,3,0,1,22,1,
ZS,01,zs_lambda,21,0x0555,ZS_01_zs_lambda_21,rw,3,32,127,0,127,
ZS,01,zs_kappa,21,0x0555,ZS_01_zs_kappa_21,rw,3,32,63,7,63,
ZS,01,zs_c_i,21,0x0555,ZS_01_zs_c_i_21,rw,3,255,255,13,255,
ZS,01,zs_pass_i,21,0x0555,ZS_01_zs_pass_i_21,rw,3,0,1,21,1,
ZS,01,zs_mask_i,21,0x0555,ZS_01_zs_mask_i_21,rw,3,0,1,22,1,
ZS,01,zs_lambda,22,0x0558,ZS_01_zs_lambda_22,rw,3,32,127,0,127,
ZS,01,zs_kappa,22,0x0558,ZS_01_zs_kappa_22,rw,3,32,63,7,63,
ZS,01,zs_c_i,22,0x0558,ZS_01_zs_c_i_22,rw,3,255,255,13,255,
ZS,01,zs_pass_i,22,0x0558,ZS_01_zs_pass_i_22,rw,3,0,1,21,1,
ZS,01,zs_mask_i,22,0x0558,ZS_01_zs_mask_i_22,rw,3,0,1,22,1,
ZS,01,zs_lambda,23,0x055b,ZS_01_zs_lambda_23,rw,3,32,127,0,127,
ZS,01,zs_kappa,23,0x055b,ZS_01_zs_kappa_23,rw,3,32,63,7,63,
ZS,01,zs_c_i,23,0x055b,ZS_01_zs_c_i_23,rw,3,255,255,13,255,
ZS,01,zs_pass_i,23,0x055b,ZS_01_zs_pass_i_23,rw,3,0,1,21,1,
ZS,01,zs_mask_i,23,0x055b,ZS_01_zs_mask_i_23,rw,3,0,1,22,1,
ZS,01,zs_lambda,24,0x055e,ZS_01_zs_lambda_24,rw,3,32,127,0,127,
ZS,01,zs_kappa,24,0x055e,ZS_01_zs_kappa_24,rw,3,32,63,7,63,
ZS,01,zs_c_i,24,0x055e,ZS_01_zs_c_i_24,rw,3,255,255,13,255,
ZS,01,zs_pass_i,24,0x055e,ZS_01_zs_pass_i_24,rw,3,0,1,21,1,
ZS,01,zs_mask_i,24,0x055e,ZS_01_zs_mask_i_24,rw,3,0,1,22,1,
ZS,01,zs_lambda,25,0x0561,ZS_01_zs_lambda_25,rw,3,32,127,0,127,
ZS,01,zs_kappa,25,0x0561,ZS_01_zs_kappa_25,rw,3,32,63,7,63,
ZS,01,zs_c_i,25,0x0561,ZS_01_zs_c_i_25,rw,3,255,255,13,255,
ZS,01,zs_pass_i,25,0x0561,ZS_01_zs_pass_i_25,rw,3,0,1,21,1,
ZS,01,zs_mask_i,25,0x0561,ZS_01_zs_mask_i_25,rw,3,0,1,22,1,
ZS,01,zs_lambda,26,0x0564,ZS_01_zs_lambda_26,rw,3,32,127,0,127,
ZS,01,zs_kappa,26,0x0564,ZS_01_zs_kappa_26,rw,3,32,63,7,63,
ZS,01,zs_c_i,26,0x0564,ZS_01_zs_c_i_26,rw,3,255,255,13,255,
ZS,01,zs_pass_i,26,0x0564,ZS_01_zs_pass_i_26,rw,3,0,1,21,1,
ZS,01,zs_mask_i,26,0x0564,ZS_01_zs_mask_i_26,rw,3,0,1,22,1,
ZS,01,zs_lambda,27,0x0567,ZS_01_zs_lambda_27,rw,3,32,127,0,127,
ZS,01,zs_kappa,27,0x0567,ZS_01_zs_kappa_27,rw,3,32,63,7,63,
ZS,01,zs_c_i,27,0x0567,ZS_01_zs_c_i_27,rw,3,255,255,13,255,
ZS,01,zs_pass_i,27,0x0567,ZS_01_zs_pass_i_27,rw,3,0,1,21,1,
ZS,01,zs_mask_i,27,0x0567,ZS_01_zs_mask_i_27,rw,3,0,1,22,1,
ZS,01,zs_lambda,28,0x056a,ZS_01_zs_lambda_28,rw,3,32,127,0,127,
ZS,01,zs_kappa,28,0x056a,ZS_01_zs_kappa_28,rw,3,32,63,7,63,
ZS,01,zs_c_i,28,0x056a,ZS_01_zs_c_i_28,rw,3,255,255,13,255,
ZS,01,zs_pass_i,28,0x056a,ZS_01_zs_pass_i_28,rw,3,0,1,21,1,
ZS,01,zs_mask_i,28,0x056a,ZS_01_zs_mask_i_28,rw,3,0,1,22,1,
ZS,01,zs_lambda,29,0x056d,ZS_01_zs_lambda_29,rw,3,32,127,0,127,
ZS,01,zs_kappa,29,0x056d,ZS_01_zs_kappa_29,rw,3,32,63,7,63,
ZS,01,zs_c_i,29,0x056d,ZS_01_zs_c_i_29,rw,3,255,255,13,255,
ZS,01,zs_pass_i,29,0x056d,ZS_01_zs_pass_i_29,rw,3,0,1,21,1,
ZS,01,zs_mask_i,29,0x056d,ZS_01_zs_mask_i_29,rw,3,0,1,22,1,
ZS,01,zs_lambda,30,0x0570,ZS_01_zs_lambda_30,rw,3,32,127,0,127,
ZS,01,zs_kappa,30,0x0570,ZS_01_zs_kappa_30,rw,3,32,63,7,63,
ZS,01,zs_c_i,30,0x0570,ZS_01_zs_c_i_30,rw,3,255,255,13,255,
ZS,01,zs_pass_i,30,0x0570,ZS_01_zs_pass_i_30,rw,3,0,1,21,1,
ZS,01,zs_mask_i,30,0x0570,ZS_01_zs_mask_i_30,rw,3,0,1,22,1,
ZS,01,zs_lambda,31,0x0573,ZS_01_zs_lambda_31,rw,3,32,127,0,127,
ZS,01,zs_kappa,31,0x0573,ZS_01_zs_kappa_31,rw,3,32,63,7,63,
ZS,01,zs_c_i,31,0x0573,ZS_01_zs_c_i_31,rw,3,255,255,13,255,
ZS,01,zs_pass_i,31,0x0573,ZS_01_zs_pass_i_31,rw,3,0,1,21,1,
ZS,01,zs_mask_i,31,0x0573,ZS_01_zs_mask_i_31,rw,3,0,1,22,1,
ZS,01,zs_lambda,32,0x0576,ZS_01_zs_lambda_32,rw,3,32,127,0,127,
ZS,01,zs_kappa,32,0x0576,ZS_01_zs_kappa_32,rw,3,32,63,7,63,
ZS,01,zs_c_i,32,0x0576,ZS_01_zs_c_i_32,rw,3,255,255,13,255,
ZS,01,zs_pass_i,32,0x0576,ZS_01_zs_pass_i_32,rw,3,0,1,21,1,
ZS,01,zs_mask_i,32,0x0576,ZS_01_zs_mask_i_32,rw,3,0,1,22,1,
ZS,01,zs_lambda,33,0x0579,ZS_01_zs_lambda_33,rw,3,32,127,0,127,
ZS,01,zs_kappa,33,0x0579,ZS_01_zs_kappa_33,rw,3,32,63,7,63,
ZS,01,zs_c_i,33,0x0579,ZS_01_zs_c_i_33,rw,3,255,255,13,255,
ZS,01,zs_pass_i,33,0x0579,ZS_01_zs_pass_i_33,rw,3,0,1,21,1,
ZS,01,zs_mask_i,33,0x0579,ZS_01_zs_mask_i_33,rw,3,0,1,22,1,
ZS,01,zs_lambda,34,0x057c,ZS_01_zs_lambda_34,rw,3,32,127,0,127,
ZS,01,zs_kappa,34,0x057c,ZS_01_zs_kappa_34,rw,3,32,63,7,63,
ZS,01,zs_c_i,34,0x057c,ZS_01_zs_c_i_34,rw,3,255,255,13,255,
ZS,01,zs_pass_i,34,0x057c,ZS_01_zs_pass_i_34,rw,3,0,1,21,1,
ZS,01,zs_mask_i,34,0x057c,ZS_01_zs_mask_i_34,rw,3,0,1,22,1,
ZS,01,zs_lambda,35,0x057f,ZS_01_zs_lambda_35,rw,3,32,127,0,127,
ZS,01,zs_kappa,35,0x057f,ZS_01_zs_kappa_35,rw,3,32,63,7,63,
ZS,01,zs_c_i,35,0x057f,ZS_01_zs_c_i_35,rw,3,255,255,13,255,
ZS,01,zs_pass_i,35,0x057f,ZS_01_zs_pass_i_35,rw,3,0,1,21,1,
ZS,01,zs_mask_i,35,0x057f,ZS_01_zs_mask_i_35,rw,3,0,1,22,1,
ZS,01,zs_lambda,36,0x0582,ZS_01_zs_lambda_36,rw,3,32,127,0,127,
ZS,01,zs_kappa,36,0x0582,ZS_01_zs_kappa_36,rw,3,32,63,7,63,
ZS,01,zs_c_i,36,0x0582,ZS_01_zs_c_i_36,rw,3,255,255,13,255,
ZS,01,zs_pass_i,36,0x0582,ZS_01_zs_pass_i_36,rw,3,0,1,21,1,
ZS,01,zs_mask_i,36,0x0582,ZS_01_zs_mask_i_36,rw,3,0,1,22,1,
ZS,02,zs_lambda,00,0x0585,ZS_02_zs_lambda_00,rw,3,32,127,0,127,
ZS,02,zs_kappa,00,0x0585,ZS_02_zs_kappa_00,rw,3,32,63,7,63,
ZS,02,zs_c_i,00,0x0585,ZS_02_zs_c_i_00,rw,3,255,255,13,255,
ZS,02,zs_pass_i,00,0x0585,ZS_02_zs_pass_i_00,rw,3,0,1,21,1,
ZS,02,zs_mask_i,00,0x0585,ZS_02_zs_mask_i_00,rw,3,0,1,22,1,
ZS,02,zs_lambda,01,0x0588,ZS_02_zs_lambda_01,rw,3,32,127,0,127,
ZS,02,zs_kappa,01,0x0588,ZS_02_zs_kappa_01,rw,3,32,63,7,63,
ZS,02,zs_c_i,01,0x0588,ZS_02_zs_c_i_01,rw,3,255,255,13,255,
ZS,02,zs_pass_i,01,0x0588,ZS_02_zs_pass_i_01,rw,3,0,1,21,1,
ZS,02,zs_mask_i,01,0x0588,ZS_02_zs_mask_i_01,rw,3,0,1,22,1,
ZS,02,zs_lambda,02,0x058b,ZS_02_zs_lambda_02,rw,3,32,127,0,127,
ZS,02,zs_kappa,02,0x058b,ZS_02_zs_kappa_02,rw,3,32,63,7,63,
ZS,02,zs_c_i,02,0x058b,ZS_02_zs_c_i_02,rw,3,255,255,13,255,
ZS,02,zs_pass_i,02,0x058b,ZS_02_zs_pass_i_02,rw,3,0,1,21,1,
ZS,02,zs_mask_i,02,0x058b,ZS_02_zs_mask_i_02,rw,3,0,1,22,1,
ZS,02,zs_lambda,03,0x058e,ZS_02_zs_lambda_03,rw,3,32,127,0,127,
ZS,02,zs_kappa,03,0x058e,ZS_02_zs_kappa_03,rw,3,32,63,7,63,
ZS,02,zs_c_i,03,0x058e,ZS_02_zs_c_i_03,rw,3,255,255,13,255,
ZS,02,zs_pass_i,03,0x058e,ZS_02_zs_pass_i_03,rw,3,0,1,21,1,
ZS,02,zs_mask_i,03,0x058e,ZS_02_zs_mask_i_03,rw,3,0,1,22,1,
ZS,02,zs_lambda,04,0x0591,ZS_02_zs_lambda_04,rw,3,32,127,0,127,
ZS,02,zs_kappa,04,0x0591,ZS_02_zs_kappa_04,rw,3,32,63,7,63,
ZS,02,zs_c_i,04,0x0591,ZS_02_zs_c_i_04,rw,3,255,255,13,255,
ZS,02,zs_pass_i,04,0x0591,ZS_02_zs_pass_i_04,rw,3,0,1,21,1,
ZS,02,zs_mask_i,04,0x0591,ZS_02_zs_mask_i_04,rw,3,0,1,22,1,
ZS,02,zs_lambda,05,0x0594,ZS_02_zs_lambda_05,rw,3,32,127,0,127,
ZS,02,zs_kappa,05,0x0594,ZS_02_zs_kappa_05,rw,3,32,63,7,63,
ZS,02,zs_c_i,05,0x0594,ZS_02_zs_c_i_05,rw,3,255,255,13,255,
ZS,02,zs_pass_i,05,0x0594,ZS_02_zs_pass_i_05,rw,3,0,1,21,1,
ZS,02,zs_mask_i,05,0x0594,ZS_02_zs_mask_i_05,rw,3,0,1,22,1,
ZS,02,zs_lambda,06,0x0597,ZS_02_zs_lambda_06,rw,3,32,127,0,127,
ZS,02,zs_kappa,06,0x0597,ZS_02_zs_kappa_06,rw,3,32,63,7,63,
ZS,02,zs_c_i,06,0x0597,ZS_02_zs_c_i_06,rw,3,255,255,13,255,
ZS,02,zs_pass_i,06,0x0597,ZS_02_zs_pass_i_06,rw,3,0,1,21,1,
ZS,02,zs_mask_i,06,0x0597,ZS_02_zs_mask_i_06,rw,3,0,1,22,1,
ZS,02,zs_lambda,07,0x059a,ZS_02_zs_lambda_07,rw,3,32,127,0,127,
ZS,02,zs_kappa,07,0x059a,ZS_02_zs_kappa_07,rw,3,32,63,7,63,
ZS,02,zs_c_i,07,0x059a,ZS_02_zs_c_i_07,rw,3,255,255,13,255,
ZS,02,zs_pass_i,07,0x059a,ZS_02_zs_pass_i_07,rw,3,0,1,21,1,
ZS,02,zs_mask_i,07,0x059a,ZS_02_zs_mask_i_07,rw,3,0,1,22,1,
ZS,02,zs_lambda,08,0x059d,ZS_02_zs_lambda_08,rw,3,32,127,0,127,
ZS,02,zs_kappa,08,0x059d,ZS_02_zs_kappa_08,rw,3,32,63,7,63,
ZS,02,zs_c_i,08,0x059d,ZS_02_zs_c_i_08,rw,3,255,255,13,255,
ZS,02,zs_pass_i,08,0x059d,ZS_02_zs_pass_i_08,rw,3,0,1,21,1,
ZS,02,zs_mask_i,08,0x059d,ZS_02_zs_mask_i_08,rw,3,0,1,22,1,
